"title";"body";"proposal_id";"created_at"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9957";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9957
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"13422";"05/03/2018 18"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9956";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9956
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"13790";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9651";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9651
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"21066";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9650";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9650
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"19370";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9649";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9649
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"21065";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8794";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8794
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"19087";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8793";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8793
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"12318";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8786";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8786
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"14234";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8785";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8785
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"14235";"05/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8790";"Buenos días vecinos/as: 
Me gustaría invitarles a todos/as a que apoyen la propuesta paralela a esta 
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8790
que he creado para los presupuestos participativos ya que por Propuesta Ordinaria y tal y como está diseñada la web, es prácticamente imposible que llegue a llevarse a cabo. 
Gracias anticipadas por su apoyo y difusión.";"13504";"05/03/2018 19"
"Mas transporte publico en el Pau de Carabanchel";"Unir el Pau de Carabanchel con Paseo de Extremadura y linea 10 de metro para utilizar menos el coche particular";"20799";"06/03/2018 10"
"¡La Valla Jevi te necesita! ";"Hemos decidido trasladar la petición de ""Propuesta Ciudadana"" a ""Presupuestos Participativos"", ya que el número de votos necesarios para hacerla realidad es mucho menor. 
Os pedimos como último esfuerzo, que por favor volváis a votar el proyecto hasta el 19 de marzo en:
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9878

Muchísimas gracias, con tu voto La Valla Jevi será posible.";"21032";"06/03/2018 11"
"Apartamentos tutelados para personas mayores";"Crear más apartamentos tutelados para personas mayores con pocos recursos.";"21033";"06/03/2018 13"
"Problemas de aparcamiento en Valdebernardo";"sabemos y sufrimos el problema de aparcar en Valdebernardo sobre todo por las tardes, habiendo incluso discusiones entre vecinos y la consiguiente perdida de tiempo y dinero, yo propongo la creación de un parking general o de residentes en la parcela vacia de Ladera de los almendros hasta Jose Prat, no toda la parcela sino una parte pudiéndose vender o alquilar el ayuntamiento esas plazas a los vecinos y liberando las pocas existentes.";"20596";"06/03/2018 13"
"M30 ciclista";"Hola!

Vamos a darle un impulso a la propuesta, a ver si conseguimos sembrar la idea en las mentes para que algun día sea un hecho. Creer es crear ";"17463";"06/03/2018 16"
"Reformas en los Parques de Bomberos.";"Es necesario reformar, tanto las zonas de vida, como accesos a los Parques de Bomberos por estar en una situación lamentable ante la falta de inversión en los últimos años. ";"10103";"06/03/2018 17"
"DESPLAZAMIENTOS EN TRANSPORTE MUNICIPAL GARTIS PARA LOS JUBILADOS";"Existen muchas personas jubiladas que NO SALEN de sus casas, porque no pueden gastar en transporte. Una forma de fomentar la salud es incentivar la salida de casa, pasear y visitar a familiares y amigos de la ciudad, sin tener que jugarse la comida del día.";"15381";"06/03/2018 17"
"Reactivación de la propuesta ""paneles antiruido"" para las calles adyacentes a la m30";"Reactivación de la propuesta ""paneles antiruido"" para las calles adyacentes a la m30.";"11769";"06/03/2018 19"
"Asfaltar solar para parking en c/El provencio, en frente del polideportivo Luis Aragones.";"Asfaltar solar para parking en c/El provencio, en frente del polideportivo Luis Aragones.";"16318";"06/03/2018 19"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. ";"19391";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación.";"20333";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"19958";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"19390";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"17396";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"16220";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"10410";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"8962";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"8961";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"3660";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.";"3033";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"upuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.

";"2933";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"
Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.
";"2665";"06/03/2018 23"
"https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/9521";"
Por favor apoyad este presupuesto participativo para que pueda pasar a la segunda fase de votación. Gracias.
";"2621";"06/03/2018 23"
"Creación de parque y plantación árboles entre calles JoséArconesGil y Fco Largo ";"Creación de parque y plantación árboles entre calles JoséArconesGil y Fco Largo ";"21727";"07/03/2018 09"
"Presupuestos participativos 2018";"Esta propuesta puede hacerse realidad en los presupuestos participativos.
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8626";"15935";"07/03/2018 19"
"Presupuestos participativos 2018";"Hay muchas maneras de apoyar al cine local, en los presupuestos participativos de este año puede ser posible.
https://decide.madrid.es/presupuestos/presupuestos-participativos-2018/proyecto/8626";"16001";"07/03/2018 19"
"chicos /as con discapacidad necesitan espacios de ocio y ser tratados con las mismas oportunidades que el resto.";"Es un problema real. Los niños/as con discapacidad no tienen las mismas oportunidades que el resto de hacer actividades extra escolares  con un precio como el resto. Si quieren piscina , tienen menos grupos y horarios y más precio . En cuyo caso es mucho más caro. 
Los centros de ocio , y deportivo no disponen de personal especializado para ellos y por eso no les dan la oportunidad .
Si no tienen dinero no pueden acceder a realizar actividades.
no exite la inclusión social .
HAGAMOS ALGO!!!
NUESTROS CHICOS /AS DE CARABANCHEL CUANDO SALEN DE SUS COLEGIOS  NO PUEDEN HACER NADA.
NECESITAN UN ESPACIO , UN TIEMPO Y UNA OPORTUNIDAD PARA DIVERTIRSE , SOCIALIZARSE , GANAR AUTONOMÍA , Y DESARROLLLARSE EN TODOS LOS NIVELES";"16231";"07/03/2018 22"
"Ayuda con firmas";"Necesito ayuda para conseguir hacer más seguro él barrio de Tetuán";"21793";"08/03/2018 06"
"Eliminación barreras arquitectónicas";"Poner acceso por rampa en escaleras de la calle Galiana entre nº 8,10,12 y 14 hasta Paseo de los Jesuitas.";"20761";"08/03/2018 19"
